Reading,Name,PlasticType,Color,MeasurementType,DateTime,nm940,nm1050,nm1200,nm1300,nm1450,nm1550,nm1650,nm1720,nm940_snv,nm1050_snv,nm1200_snv,nm1300_snv,nm1450_snv,nm1550_snv,nm1650_snv,nm1720_snv,nm940_norm,nm1050_norm,nm1200_norm,nm1300_norm,nm1450_norm,nm1550_norm,nm1650_norm,nm1720_norm
45,C04A,PVC,transparent,regular,2023-05-08 10:40:03.719826,138729.0,217603.0,419215.0,386461.0,217460.0,237261.0,93251.0,68058.0,-0.7014823011049802,-0.03906723727910365,1.6541501201271724,1.379069066794607,-0.04026820786671301,0.12602842573645384,-1.0834245415476256,-1.295005324859811,1.167228930223124,1.4065350664048835,-0.550477660320095,-1.4973999926676478,-1.004935558926643,-0.6185794147256771,0.3048132245961738,0.792815405415883
46,C05A,PVC,blue,regular,2023-05-08 10:40:28.033121,114093.0,163779.0,323570.0,303748.0,152587.0,151948.0,55298.0,39815.0,-0.5062249929393325,0.006964089253890036,1.657388688391217,1.452654276540111,-0.10863411160563875,-0.11523411610431986,-1.113497707336759,-1.273416126199168,1.8802236553964513,1.326986951571598,0.23795076731664336,-0.27396461582711157,-0.6419390111386164,-0.9381604302775961,-0.8796956565243234,-0.7114016605170509
47,C05A,PVC,blue,regular,2023-05-08 10:40:34.991114,2353.0,2274.0,2254.0,2431.0,2239.0,2306.0,2260.0,2286.0,0.8845806746261138,-0.44334090818553445,-0.7795235873783568,2.195693123478121,-1.0316605967729735,0.09455137852298127,-0.6786687836205101,-0.24163130066984104,0.3676223168585452,-0.3210609319214367,-0.983559520871017,-0.9528988277435868,-0.5665779956730106,-0.5835783940929901,0.9705580060927267,2.069495347350769
48,C05A,PVC,blue,regular,2023-05-08 10:40:42.473592,2270.0,2350.0,2362.0,2316.0,2325.0,2344.0,2284.0,2336.0,-1.7740153338581828,0.8849303656013886,1.2837722205203244,-0.24512155666892924,0.05400983452027255,0.6855094381419208,-1.3086998364527578,0.4196148681959636,0.28194134940823135,-0.2932701645743289,-0.9600398581090244,-0.9784122941689052,-0.5385116605899529,-0.5753784088323838,0.965514361086571,2.098156675779793
49,C06A,PVC,grey,regular,2023-05-08 10:41:05.545396,26401.0,36906.0,77107.0,73545.0,42197.0,44085.0,19884.0,15562.0,-0.7245654612941133,-0.23538671333536296,1.6366242192386227,1.4707551378270027,0.010995462338101848,0.09891259476514806,-1.0280378935118357,-1.2292973460275634,0.6218955343517136,-0.1042907577721893,-0.7623388937303801,-1.1701924363432394,-0.7105883888509801,-0.7396408218474678,0.9349358044079996,1.9302199597845446
50,C06A,PVC,grey,regular,2023-05-08 10:41:18.713653,27101.0,36499.0,74891.0,69014.0,41413.0,43799.0,19189.0,15820.0,-0.6863471668652109,-0.2211176694563682,1.6794027460065273,1.3884734252710762,0.022140231189200353,0.14025446621979185,-1.078015158299427,-1.2447908740655893,0.8269988006677114,-0.08169509468159979,-0.7669169328917057,-1.3023202641422638,-0.6616714813228164,-0.6155528730701397,0.6581329383538065,1.9430249070870107
51,C06A,PVC,grey,regular,2023-05-08 10:41:27.892461,2162.0,37619.0,77768.0,76372.0,43684.0,45346.0,20055.0,16105.0,-1.4801178731237432,-0.08905276562812998,1.4860910141852037,1.4313225089517132,0.14889206549015113,0.21409640338274524,-0.7781315807578068,-0.9330997725001333,-2.419555747108834,0.32353008132611105,0.022213062193705935,-0.06964552713082225,0.11556650799150507,0.08547390455835674,0.7176544749104524,1.2247632432595221
52,D01A,LDPE,white,regular,2023-05-08 10:43:02.652366,137881.0,215724.0,493605.0,502035.0,247419.0,258507.0,97820.0,68598.0,-0.7398034409609964,-0.23823829140554406,1.5522300271795393,1.606546975533951,-0.03401816351787193,0.03742505396180967,-0.9979281465394167,-1.1862140142514708,0.49266487343918897,1.0380074016646312,0.9117394586887589,0.9285624658965751,-1.5104523334329465,-1.63528771727974,-0.1642285178656426,-0.0610056311108109
53,D01A,LDPE,white,regular,2023-05-08 10:43:12.010894,135277.0,215151.0,474989.0,497289.0,255960.0,278079.0,100935.0,68096.0,-0.7815425972224013,-0.2522710434427406,1.469501523237274,1.6172687021601577,0.01814289398613705,0.16471070701731508,-1.0091040527636426,-1.2267061329720994,-0.5932489586933883,1.366132264662624,-0.9333526892291948,0.761701977590761,-1.3637628280097782,0.6239916649051194,1.087009439546545,-0.9484708707727142
54,D01A,LDPE,white,regular,2023-05-08 10:43:22.410301,2408.0,2452.0,2431.0,2455.0,2410.0,272825.0,100460.0,73000.0,-0.6156315571400661,-0.6151381289593706,-0.6153736287728844,-0.6151044861288687,-0.6156091285863982,2.4168995414765786,0.4839507149861657,0.1760066731248439,-0.7579956884648924,-0.7701535345433203,-0.783704454719558,-0.7837718899641615,-0.7752094961512815,1.2324072853094838,1.2780619113219243,1.360365867211805
55,D02A,LDPE,transparent,regular,2023-05-08 10:44:00.268432,3272.0,3488.0,3429.0,3479.0,3461.0,3425.0,3374.0,3490.0,-2.241088783189784,0.8769477847264372,0.02526187034191383,0.7470295943965947,0.48719321373690955,-0.03247954758246064,-0.7686826261182351,0.9058184936886244,0.23696197444328032,-0.2850150512651342,-0.9600294981655533,-0.9610001224238782,-0.5263881268246963,-0.5798062782319251,0.9564702615997522,2.1188068408681557
56,D02A,LDPE,transparent,regular,2023-05-08 10:44:10.650795,163895.0,254938.0,542981.0,492436.0,262771.0,334194.0,104033.0,71409.0,-0.7130026843334545,-0.14575754085601483,1.6488998502962116,1.3339782662417847,-0.09695388534313866,0.3480484748887207,-1.0859740141319727,-1.2892384667621364,1.0680316174592013,1.2262994307639026,0.22417952021587978,-1.1503999816474015,-1.1621822020681747,1.2464994435824714,-0.6198655166968958,-0.832562311608984
57,D02A,LDPE,transparent,regular,2023-05-08 10:44:20.095477,150521.0,240206.0,679314.0,523965.0,257594.0,350643.0,107430.0,78641.0,-0.7514637627474453,-0.2961481002395814,1.9331293701568408,1.144448622485166,-0.20787214841166435,0.26452197636610486,-0.970229523054368,-1.1163864345550527,-0.38897232113614744,-0.05302191300422361,2.073653028180714,-0.6599611494515926,-1.3447669911060869,1.0074696646386858,-0.5241764170117739,-0.11022390110957006
58,D03A,LDPE,red,regular,2023-05-08 10:44:50.245021,99902.0,160646.0,284495.0,321830.0,175139.0,201639.0,79674.0,57252.0,-0.8188469795834589,-0.13438357831894163,1.2611469725701863,1.6818377582644237,0.028923547891493113,0.3275255519332043,-1.046776086668581,-1.2994271860883262,0.12495289237845453,0.5729678771710179,-1.7701548669357001,-0.8806542576355506,-0.715937332946158,0.1527646692161861,1.1065221299363568,1.409538888815398
59,D03A,LDPE,red,regular,2023-05-08 10:45:01.938089,107617.0,168334.0,304241.0,340336.0,182963.0,206024.0,81042.0,58994.0,-0.7775763643155317,-0.13590594664495056,1.3003886900195036,1.6818484743602915,0.01869649649458087,0.2624101434452087,-1.05842672499863,-1.2914347683604723,0.481806601390145,0.6763771199048244,-1.763220070631754,-0.8592742511874651,-0.7957329377026486,-0.0669751060989274,0.9207185935592164,1.4063000507666192
60,D03A,LDPE,red,regular,2023-05-08 10:45:11.256178,99064.0,155965.0,269393.0,315265.0,170578.0,191726.0,79151.0,56848.0,-0.8030179755445965,-0.13288974560369204,1.2029620824087666,1.7432007805660779,0.03920887874608102,0.28827078990388577,-1.0375351798610977,-1.300199630615425,0.2516196641717797,0.4654548210756069,-1.804765197288151,-0.7643714396895842,-0.6621590176997761,-0.09142293316560479,1.1666329789421774,1.439011123653551
61,D04A,LDPE,yellow,regular,2023-05-08 10:45:34.831391,88053.0,138315.0,204734.0,229419.0,121134.0,136890.0,58757.0,42663.0,-0.6432680379880816,0.17645271146398853,1.2596772639660188,1.6622638442896103,-0.10375146259068532,0.15321244907949924,-1.1210552147010624,-1.3835315535192874,1.1434622499675633,1.3044786024752448,-1.4030918967911732,-0.9011159199710742,-0.9635136779813237,-0.5522287980737748,0.552526854607522,0.8194825857670177
62,D04A,LDPE,yellow,regular,2023-05-08 10:45:44.354757,4182.0,4370.0,4291.0,4096.0,4194.0,4268.0,4205.0,4183.0,-0.5327904524806365,1.8735664259904667,0.8623845462073967,-1.6335707266748647,-0.3791932049186512,0.5679898217135915,-0.23839572798683137,-0.5199906818504711,0.3069603027127488,-0.26934812769212596,-0.9692873656897787,-1.0011448419926012,-0.5512944236726279,-0.579684374850098,1.0036822198614355,2.0601166113230476
63,D04A,LDPE,yellow,regular,2023-05-08 10:45:52.628131,104788.0,163859.0,237417.0,295239.0,143587.0,174778.0,70427.0,49265.0,-0.6477878299985659,0.11550657089996769,1.0659968206213932,1.813152088836846,-0.14644098534616107,0.256597995853178,-1.0917884209700155,-1.3652362398966422,1.1408272824306458,1.2747214986296738,-1.6844399184018406,-0.5558490308282241,-1.1093802070921628,-0.20868188806358115,0.5681493636520015,0.574652899673487
64,E01A,PP,white,regular,2023-05-08 10:46:52.356199,140977.0,217390.0,381259.0,441472.0,207841.0,238800.0,86999.0,60316.0,-0.64732356171719,-0.035938750300114494,1.275186551181371,1.756954230108469,-0.11234084895115101,0.13536389208324417,-1.0792046467507692,-1.2926968656538593,1.5525496403782915,1.5865708126381004,-1.211997309951698,0.04412369149235196,-1.1763553922990662,-0.3154913314855161,-0.1994553735814677,-0.2799447371909932
65,E01A,PP,white,regular,2023-05-08 10:47:00.896549,2362.0,2466.0,385533.0,454063.0,208818.0,246329.0,90787.0,61334.0,-1.1115795225327028,-1.1109340474177893,1.266568028009751,1.691898889788629,0.16978788443388107,0.4025995866984,-0.562770512569223,-0.7455703064109461,-1.7116398309936471,-1.7265078398592553,0.38235263926716817,0.7217971205415391,0.3769677071302999,0.6421054861428309,0.6984350914493296,0.6164896263217334
66,E01A,PP,white,regular,2023-05-08 10:47:02.260518,145597.0,223297.0,386437.0,452226.0,210504.0,244065.0,90969.0,62445.0,-0.6407612216163597,-0.028715725312432026,1.2563435059233823,1.7745656572276176,-0.12948661378368231,0.13487450463917636,-1.0710678029817517,-1.2957523040959504,1.5436912864506593,1.5147896172111324,-1.271171464868767,0.015271096380342816,-1.244070440426379,-0.3484543598079114,-0.018062009967379836,-0.1919937249716935
67,E01A,PP,white,regular,2023-05-08 10:47:09.743407,2331.0,2580.0,2290.0,2419.0,2481.0,2413.0,2452.0,2449.0,-1.149225210705509,1.83546399363005,-1.6406800596121673,-0.09439529110097401,0.6487803340749484,-0.1663155128921923,0.3011659287507266,0.26520581785511743,0.2388445278124844,-0.23984690813044351,-0.9945905657147874,-0.9759865488633512,-0.5216508950149015,-0.59098090496533,1.0100770423808834,2.0741342524954454
68,E02A,PP,white,regular,2023-05-08 10:47:34.510298,129267.0,196025.0,360968.0,376979.0,183412.0,201558.0,76413.0,51797.0,-0.6072109057332967,-0.009203066358749889,1.4683308179690593,1.6117548797478105,-0.12218836966368953,0.040360691921296966,-1.0806688634657378,-1.3011751844166928,1.7553818809562087,1.6055992722888541,-0.5249747705868753,-0.2894401367064722,-1.0779534869346703,-0.6971558363057481,-0.252071335736831,-0.5193855869744661
69,E02A,PP,white,regular,2023-05-08 10:47:39.966704,2415.0,2264.0,2496.0,366855.0,179560.0,197785.0,74896.0,51583.0,-0.8839983973107098,-0.8852422269830947,-0.8833311774202252,2.1179968729142558,0.5751950286140008,0.7253195039730448,-0.286951917283337,-0.47898768650393475,-1.2701779006684224,-1.2899463024513365,-1.3060077148565636,0.8219299345888731,0.6425794483294367,0.7402125199312511,0.8464709129839815,0.8149391021427811
70,E02A,PP,white,regular,2023-05-08 10:47:45.901220,2385.0,2469.0,2307.0,2398.0,2292.0,2271.0,2422.0,2350.0,0.3607823305230011,1.6642539762835213,-0.8495841976831962,0.562510085224034,-1.0823469915690034,-1.4082149030091333,0.9349305554413255,-0.18233085521054895,0.32674426681119784,-0.26129483852390106,-0.9801918917949227,-0.9690843320682343,-0.5712933732450929,-0.6215509871742902,1.0487397472205975,2.0279314087746463
71,E03A,PP,blue,regular,2023-05-08 10:48:09.223327,117646.0,170190.0,260272.0,288776.0,138613.0,150861.0,63503.0,47727.0,-0.46512078762076525,0.1944651152129299,1.32526629706176,1.6830775899662143,-0.20192160931850264,-0.04817221570729874,-1.144778970041684,-1.3428154195526534,1.7696383156823916,1.340621630968836,-0.9403307404534641,-0.5248817127949553,-1.027582016489248,-0.8618347048244853,-0.08134565597018092,0.3257148838811061
72,E03A,PP,blue,regular,2023-05-08 10:48:16.016445,124598.0,173960.0,268312.0,291407.0,143632.0,154156.0,69825.0,55711.0,-0.45143380220669843,0.17447477332150524,1.3708551047148254,1.663698963387972,-0.21008329317943397,-0.07663931098951428,-1.145953684047108,-1.324918751001548,1.6542976251682002,1.0330530034726468,-0.9824221857328357,-0.7007309246452286,-1.040690232755754,-0.9480294857186047,0.12247357198664773,0.8620486282249272
73,E03A,PP,blue,regular,2023-05-08 10:48:21.853453,125325.0,176588.0,273221.0,292049.0,144519.0,153986.0,69124.0,56334.0,-0.4517414323628752,0.19030859909742773,1.4006010261911102,1.6364147318332807,-0.21134371268495827,-0.09277305455268572,-1.1556380794202163,-1.3158280781010832,1.63837538272795,1.0785258548183076,-0.9250930855489014,-0.7121482279112512,-1.0320724099513146,-0.9699644536893557,0.03800903963131536,0.8843678999232506
74,E04A,PP,purple,regular,2023-05-08 10:48:49.111074,109615.0,140537.0,194425.0,196169.0,112073.0,119185.0,69027.0,61534.0,-0.33367202887823794,0.3232777249184351,1.4681489600453712,1.5052009091631966,-0.2814508758211193,-0.1303537071709046,-1.1959796612144182,-1.3551713210423229,1.1456243034499984,0.425658561386147,-1.011532286762371,-1.0277247473210505,-0.8775761864385776,-0.8464542569250662,0.5774094322124358,1.6145951803984866
75,E04A,PP,purple,regular,2023-05-08 10:48:54.861881,110033.0,140720.0,193037.0,192307.0,114248.0,118265.0,71109.0,65013.0,-0.3447748843171529,0.33524612510152313,1.494585882971529,1.478409152210111,-0.2513708840988285,-0.16235454510072442,-1.2073270324780205,-1.342413814288437,1.0403341893879827,0.3577229938191235,-1.0017718161300948,-1.042045100369829,-0.8205171742076804,-0.8501522279395705,0.6008075989404906,1.7156215364995762
76,E04A,PP,purple,regular,2023-05-08 10:49:00.510039,97165.0,132527.0,175424.0,203989.0,113320.0,138336.0,65033.0,50982.0,-0.5124733261805045,0.21438700433429575,1.0961280709621275,1.6832771389208194,-0.18040985014785366,0.33379008277896727,-1.1729415163309926,-1.4617576043368592,1.1416679865638157,0.5496655916548417,-1.420980333127114,-1.0353940018960806,-0.9128861115088064,-0.3921518547609031,0.7405236489943233,1.329555074079926
77,E05A,PP,white,regular,2023-05-08 10:49:22.344618,137287.0,211777.0,334331.0,404508.0,173613.0,204755.0,75024.0,50566.0,-0.5447854595539906,0.11297704600741282,1.1951548699646182,1.814832670377863,-0.22401917177007946,0.05097129605369856,-1.0945809607456896,-1.310550290333833,1.6075149382722302,1.6335469497973099,-0.880549117782514,0.1700734550588861,-1.121776556363294,-0.4671152010873094,-0.3632487484312197,-0.5784457194640882
78,E05A,PP,white,regular,2023-05-08 10:49:29.364700,2620.0,206239.0,321755.0,399603.0,173178.0,203065.0,74818.0,50033.0,-1.38833509144282,0.21518858732648252,1.1248907333772673,1.7379529296597,-0.04517069321114864,0.19019296237785902,-0.819767312602014,-1.0149521154853263,-2.467484032491356,1.1819093465873216,-0.012497777752615886,0.5480069475274433,-0.03470854426875002,0.2596025817367142,0.3244093285720579,0.2007621500891837
79,E05A,PP,white,regular,2023-05-08 10:49:34.893480,136562.0,211574.0,327138.0,392944.0,166993.0,199345.0,72676.0,49470.0,-0.526214534635298,0.15404215609361072,1.2020502642282507,1.798821071433852,-0.2502468047311304,0.04314177920826136,-1.1055735564439029,-1.3160203751536435,1.6059396198049503,1.6634219486959072,-0.8253294012295106,0.10516861666071349,-1.1322997282928917,-0.46943749864346707,-0.4014875263701363,-0.545976030625566
80,F01A,PS,white,regular,2023-05-08 10:50:40.062994,149105.0,227930.0,458980.0,503486.0,253682.0,272430.0,87001.0,56336.0,-0.6741704623339878,-0.1532457174493366,1.3736767348893715,1.6678001309672186,0.016939554104986772,0.14083802688770092,-1.0845924142060637,-1.2872458528598896,1.290211286982449,1.219490058087311,-0.27419367746867673,0.5649295726614451,-0.08459906925377376,0.16831122976755716,-1.08205617117444,-1.8020932296018704
81,F01A,PS,white,regular,2023-05-08 10:51:00.241985,153400.0,235180.0,465956.0,509532.0,255955.0,273542.0,89389.0,57478.0,-0.6652601174645387,-0.13006256098619082,1.3802180857959956,1.665395008284385,0.005896466108914055,0.1209920814890156,-1.0841709854974995,-1.2930079777300814,1.3729764065475822,1.3381758646386055,-0.3024586248808067,0.47648567040653655,-0.18291904945142853,0.00937331080441459,-0.9713198709416204,-1.7403137071232748
82,F01A,PS,white,regular,2023-05-08 10:51:07.824269,2776.0,228101.0,453350.0,495077.0,244569.0,265820.0,84651.0,54668.0,-1.3463135325331812,-0.0031325490151502284,1.3395953922095383,1.5883334945029228,0.09503456265277359,0.22171353338723127,-0.8582498776988805,-1.0369810235052541,-2.5500602834790915,0.8268147694547672,0.36273644778591596,0.5838753277937555,0.34338128774691884,0.4492907677160586,0.09488915539058665,-0.1109274724089122
83,F02A,PS,blue,regular,2023-05-08 10:51:37.333615,138932.0,203658.0,443457.0,508006.0,242549.0,271264.0,96171.0,68347.0,-0.7264764451137534,-0.2895347785731572,1.3292609865717373,1.7650077905381332,-0.026995793413710785,0.16684871968323975,-1.015140391641307,-1.2029700880511818,1.0745302396383853,-0.18577795180773943,-1.529820288147798,1.5696715131380934,-1.352193044052527,0.2668924072020432,-0.13927262697340015,0.29596975100293355
84,F02A,PS,blue,regular,2023-05-08 10:51:45.205639,2716.0,2666.0,2755.0,2634.0,2781.0,2696.0,2707.0,2607.0,0.37973247902349233,-0.5352855427198627,1.0934465359833092,-1.12089707663561,1.569255907289854,0.013725270326150325,0.21502923510968844,-1.6150068083770217,0.3510911901907745,-0.32278265787145227,-0.9773226452054427,-1.0091494290460636,-0.5176271620272226,-0.5933641770656666,1.0502586190636256,2.0188962619614466
85,F02A,PS,blue,regular,2023-05-08 10:51:52.278966,2753.0,2738.0,2742.0,2786.0,2781.0,2817.0,2880.0,2840.0,-0.8302212030104789,-1.1485168718962855,-1.0636380268600705,-0.12997073146170438,-0.23606928775697322,0.5278403175689627,1.8646821268893503,1.0158936765271993,0.27470771728922133,-0.33436639046169714,-0.9635839381904596,-0.9638178047644681,-0.5415881335094663,-0.5730730618027768,1.03937908448554,2.062342526954107
86,F03A,PS,white,regular,2023-05-08 10:52:11.263174,144529.0,220662.0,358669.0,438993.0,198140.0,215608.0,65638.0,41973.0,-0.5213819556587342,0.08007071194483277,1.1703295786381913,1.8048912545551907,-0.09785367012033655,0.04014398132777541,-1.1446228945408616,-1.331577006146058,1.5197699397387245,1.4722938742039577,-0.48635969897559245,0.4804665498200807,-0.40406512689638846,-0.22562695328599958,-0.9985389760937083,-1.35793960851108
87,F03A,PS,white,regular,2023-05-08 10:52:17.197836,143811.0,223077.0,357785.0,438203.0,195991.0,214181.0,65372.0,42410.0,-0.5247335622712532,0.10268844914014784,1.1689560079069206,1.805496558883153,-0.11170804621838178,0.032273060278393446,-1.1456095387693594,-1.3273629289496207,1.4816842180384298,1.540606039522512,-0.48914487007322266,0.47251873298345254,-0.4477393751118612,-0.2514452543377239,-1.0032578018354743,-1.3032216891861108
88,F03A,PS,white,regular,2023-05-08 10:52:24.107583,2535.0,216858.0,355877.0,432327.0,194504.0,213384.0,63933.0,40768.0,-1.3223077469468305,0.18925878188303247,1.1697250280227316,1.7089077621625255,0.031601609365557636,0.16475752853572517,-0.8892830051454563,-1.0526599578772853,-2.3531353686640695,1.2652979341023392,0.21274442002671284,0.7261644122523045,0.22994107977031752,0.3504947727043517,-0.11480464421651936,-0.31670260597543576
89,F04A,PS,transparent,regular,2023-05-08 10:52:46.601430,144776.0,229426.0,475796.0,512653.0,258560.0,280393.0,87372.0,55309.0,-0.706590365863755,-0.16656619667424338,1.4051497461871858,1.6402787574549689,0.019293982240904065,0.1585774752818327,-1.0727988408567228,-1.27734455777017,0.8292720559613734,1.1842701195632235,0.022686078098677374,0.6688542664482441,0.03113275663184594,0.3922549175702382,-1.1095729114961468,-2.018897282777462
90,F04A,PS,transparent,regular,2023-05-08 10:53:00.289630,141871.0,225261.0,470245.0,503555.0,259418.0,274368.0,86307.0,54602.0,-0.7129411505713464,-0.172871384215519,1.413751132164335,1.629481122778469,0.048344145337377006,0.14516682200148087,-1.072797686100729,-1.2781330013940675,0.777358677610203,1.162538971710745,0.050168542585982086,0.6415492991477745,0.22683479067280887,0.31590758599612584,-1.1178236961384744,-2.056534171585165
91,F04A,PS,transparent,regular,2023-05-08 10:53:06.289864,142486.0,226537.0,473097.0,512996.0,255788.0,277046.0,85925.0,54115.0,-0.7074185359048861,-0.17181127132183974,1.3993696444982686,1.653622351183483,0.014588035007873066,0.15005268421497828,-1.0678483046415066,-1.2705546030363706,0.7512591675028449,1.1301912557383444,0.08262521360677255,0.7810645766218575,0.037621726599872216,0.37336892014645456,-1.119814493573066,-2.0363163666430824